entry_time,exit_time,entry_price,exit_price,qty,reason,bars_held,be_arm_time,be_arm_bar,pnl_points,pnl_dollars,session
2021-04-19 19:00:00-04:00,2021-04-20 02:40:00-04:00,13905.75,13893.25,2,SL Yellow,23,,,-12.5,-500.0,2021-04-19
2021-04-20 03:00:00-04:00,2021-04-20 05:20:00-04:00,13910.25,13864.25,1,SL Yellow,7,,,-46.0,-920.0,2021-04-20
2021-04-20 09:40:00-04:00,2021-04-20 10:40:00-04:00,13915.0,13808.75,2,SL Yellow,3,,,-106.25,-4250.0,2021-04-20
2021-04-20 19:00:00-04:00,2021-04-20 22:00:00-04:00,13745.0,13722.5,1,SL Yellow,9,,,-22.5,-450.0,2021-04-20
2021-04-20 22:40:00-04:00,2021-04-21 08:00:00-04:00,13723.75,13754.75,2,SL Yellow,28,,,31.0,1240.0,2021-04-20
2021-04-21 09:40:00-04:00,2021-04-21 15:20:00-04:00,13793.75,13891.5,1,TP Green,17,,,97.75,1955.0,2021-04-21
2021-04-21 19:00:00-04:00,2021-04-22 05:20:00-04:00,13894.0,13911.25,1,SL Yellow,31,,,17.25,345.0,2021-04-21
2021-04-22 05:40:00-04:00,2021-04-22 08:00:00-04:00,13915.0,13895.5,1,Force Close,7,,,-19.5,-390.0,2021-04-22
2021-04-22 19:00:00-04:00,2021-04-23 02:00:00-04:00,13768.25,13744.5,2,SL Yellow,21,,,-23.75,-950.0,2021-04-22
2021-04-23 03:00:00-04:00,2021-04-23 08:00:00-04:00,13760.25,13769.25,1,Force Close,15,,,9.0,180.0,2021-04-23
2021-04-25 19:00:00-04:00,2021-04-26 01:40:00-04:00,13924.0,13916.5,1,SL Yellow,20,,,-7.5,-150.0,2021-04-25
2021-04-26 03:00:00-04:00,2021-04-26 04:20:00-04:00,13927.0,13879.0,2,SL Yellow,4,,,-48.0,-1920.0,2021-04-26
2021-04-26 08:20:00-04:00,2021-04-26 13:40:00-04:00,13904.0,13993.5,1,TP Green,16,,,89.5,1790.0,2021-04-26
2021-04-26 19:00:00-04:00,2021-04-27 02:20:00-04:00,14016.75,14029.25,1,SL Yellow,22,,,12.5,250.0,2021-04-26
2021-04-27 03:20:00-04:00,2021-04-27 05:40:00-04:00,14034.0,14015.0,1,SL Yellow,7,,,-19.0,-380.0,2021-04-27
2021-04-27 06:40:00-04:00,2021-04-27 08:00:00-04:00,14030.5,14033.75,2,Force Close,4,,,3.25,130.0,2021-04-27
2021-04-27 19:00:00-04:00,2021-04-28 01:40:00-04:00,13970.0,13961.25,1,SL Yellow,20,,,-8.75,-175.0,2021-04-27
2021-04-28 09:40:00-04:00,2021-04-28 10:20:00-04:00,13968.25,13925.5,2,SL Yellow,2,,,-42.75,-1710.0,2021-04-28
2021-04-28 14:20:00-04:00,2021-04-28 15:40:00-04:00,13951.0,13888.5,1,SL Yellow,4,,,-62.5,-1250.0,2021-04-28
2021-04-28 19:00:00-04:00,2021-04-29 03:00:00-04:00,13962.0,14000.0,2,SL Yellow,24,,,38.0,1520.0,2021-04-28
2021-04-29 03:20:00-04:00,2021-04-29 08:00:00-04:00,14001.5,14037.0,1,Force Close,14,,,35.5,710.0,2021-04-29
2021-04-29 19:00:00-04:00,2021-04-29 22:00:00-04:00,13928.0,13888.0,1,SL Yellow,9,,,-40.0,-800.0,2021-04-29
2021-04-29 22:20:00-04:00,2021-04-30 01:20:00-04:00,13895.25,13869.75,2,SL Yellow,9,,,-25.5,-1020.0,2021-04-29
2021-04-30 02:00:00-04:00,2021-04-30 05:40:00-04:00,13895.0,13887.0,1,SL Yellow,11,,,-8.0,-160.0,2021-04-30
2021-05-02 19:00:00-04:00,2021-05-02 21:40:00-04:00,13883.0,13877.5,2,SL Yellow,8,,,-5.5,-220.0,2021-05-02
2021-05-03 03:00:00-04:00,2021-05-03 04:20:00-04:00,13896.25,13885.25,1,SL Yellow,4,,,-11.0,-220.0,2021-05-03
2021-05-03 07:00:00-04:00,2021-05-03 08:00:00-04:00,13893.25,13889.25,2,Force Close,3,,,-4.0,-160.0,2021-05-03
2021-05-03 19:00:00-04:00,2021-05-03 21:00:00-04:00,13774.75,13736.25,1,SL Yellow,6,,,-38.5,-770.0,2021-05-03
2021-05-04 01:20:00-04:00,2021-05-04 03:20:00-04:00,13747.5,13738.25,2,SL Yellow,6,,,-9.25,-370.0,2021-05-04
2021-05-04 06:00:00-04:00,2021-05-04 07:40:00-04:00,13757.25,13691.75,1,SL Yellow,5,,,-65.5,-1310.0,2021-05-04
2021-05-04 19:00:00-04:00,2021-05-05 01:00:00-04:00,13519.25,13541.5,2,SL Yellow,18,,,22.25,890.0,2021-05-04
2021-05-05 01:40:00-04:00,2021-05-05 08:00:00-04:00,13557.0,13644.5,1,TP Green,19,,,87.5,1750.0,2021-05-05
2021-05-05 19:00:00-04:00,2021-05-05 22:40:00-04:00,13487.25,13469.5,1,SL Yellow,11,,,-17.75,-355.0,2021-05-05
2021-05-06 01:20:00-04:00,2021-05-06 04:40:00-04:00,13496.5,13525.75,2,SL Yellow,10,,,29.25,1170.0,2021-05-06
2021-05-06 06:20:00-04:00,2021-05-06 08:00:00-04:00,13541.25,13487.5,1,Force Close,5,,,-53.75,-1075.0,2021-05-06
2021-05-06 19:00:00-04:00,2021-05-07 02:00:00-04:00,13614.5,13616.5,2,SL Yellow,21,,,2.0,80.0,2021-05-06
2021-05-07 05:20:00-04:00,2021-05-07 08:00:00-04:00,13626.25,13626.5,1,Force Close,8,,,0.25,5.0,2021-05-07
2021-05-09 19:00:00-04:00,2021-05-10 00:40:00-04:00,13737.0,13719.25,1,SL Yellow,17,,,-17.75,-355.0,2021-05-09
2021-05-10 19:00:00-04:00,2021-05-10 20:40:00-04:00,13329.75,13228.75,2,SL Yellow,5,,,-101.0,-4040.0,2021-05-10
2021-05-11 11:20:00-04:00,2021-05-11 20:40:00-04:00,13308.75,13279.25,1,SL Yellow,26,,,-29.5,-590.0,2021-05-11
2021-05-11 21:20:00-04:00,2021-05-11 23:40:00-04:00,13303.0,13231.5,2,SL Yellow,7,,,-71.5,-2860.0,2021-05-11
2021-05-12 01:20:00-04:00,2021-05-12 05:20:00-04:00,13277.75,13263.0,1,SL Yellow,12,,,-14.75,-295.0,2021-05-12
2021-05-12 19:00:00-04:00,2021-05-13 01:40:00-04:00,13015.75,13010.5,2,SL Yellow,20,,,-5.25,-210.0,2021-05-12
2021-05-13 02:00:00-04:00,2021-05-13 03:20:00-04:00,13049.25,12989.75,1,SL Yellow,4,,,-59.5,-1190.0,2021-05-13
2021-05-13 07:20:00-04:00,2021-05-13 08:00:00-04:00,13060.75,13072.25,2,Force Close,2,,,11.5,460.0,2021-05-13
2021-05-13 19:00:00-04:00,2021-05-13 23:20:00-04:00,13097.75,13181.75,1,TP Green,13,,,84.0,1680.0,2021-05-13
2021-05-16 19:00:00-04:00,2021-05-16 20:00:00-04:00,13396.25,13358.75,1,SL Yellow,3,,,-37.5,-750.0,2021-05-16
2021-05-16 21:00:00-04:00,2021-05-16 23:20:00-04:00,13368.75,13347.5,2,SL Yellow,7,,,-21.25,-850.0,2021-05-16
2021-05-17 00:00:00-04:00,2021-05-17 03:40:00-04:00,13360.5,13340.5,1,SL Yellow,11,,,-20.0,-400.0,2021-05-17
2021-05-17 19:00:00-04:00,2021-05-18 01:20:00-04:00,13299.25,13382.25,2,TP Green,19,,,83.0,3320.0,2021-05-17
2021-05-18 19:00:00-04:00,2021-05-18 22:40:00-04:00,13217.5,13148.75,1,SL Yellow,11,,,-68.75,-1375.0,2021-05-18
2021-05-19 13:00:00-04:00,2021-05-20 02:40:00-04:00,13187.75,13201.25,2,SL Yellow,39,,,13.5,540.0,2021-05-19
2021-05-20 03:00:00-04:00,2021-05-20 04:20:00-04:00,13205.0,13184.25,1,SL Yellow,4,,,-20.75,-415.0,2021-05-20
2021-05-20 07:00:00-04:00,2021-05-20 08:00:00-04:00,13225.75,13227.75,2,Force Close,3,,,2.0,80.0,2021-05-20
2021-05-20 19:00:00-04:00,2021-05-20 21:40:00-04:00,13498.0,13515.25,1,SL Yellow,8,,,17.25,345.0,2021-05-20
2021-05-21 01:00:00-04:00,2021-05-21 08:00:00-04:00,13527.5,13539.5,1,Force Close,21,,,12.0,240.0,2021-05-21
2021-05-23 19:00:00-04:00,2021-05-23 22:00:00-04:00,13387.75,13402.25,1,SL Yellow,9,,,14.5,290.0,2021-05-23
2021-05-23 23:00:00-04:00,2021-05-24 06:20:00-04:00,13420.25,13485.0,1,TP Green,22,,,64.75,1295.0,2021-05-23
2021-05-24 19:00:00-04:00,2021-05-25 02:40:00-04:00,13663.75,13731.75,1,TP Green,23,,,68.0,1360.0,2021-05-24
2021-05-25 19:00:00-04:00,2021-05-26 02:00:00-04:00,13690.0,13688.75,1,SL Yellow,21,,,-1.25,-25.0,2021-05-25
2021-05-26 02:40:00-04:00,2021-05-26 08:00:00-04:00,13711.0,13716.75,2,Force Close,16,,,5.75,230.0,2021-05-26
2021-05-26 19:00:00-04:00,2021-05-26 21:00:00-04:00,13699.75,13680.25,1,SL Yellow,6,,,-19.5,-390.0,2021-05-26
2021-05-27 09:00:00-04:00,2021-05-27 14:00:00-04:00,13692.0,13655.75,2,SL Yellow,15,,,-36.25,-1450.0,2021-05-27
2021-05-27 16:20:00-04:00,2021-05-28 01:20:00-04:00,13683.75,13681.5,1,SL Yellow,25,,,-2.25,-45.0,2021-05-27
2021-05-28 03:40:00-04:00,2021-05-28 08:00:00-04:00,13688.0,13698.75,2,SL Yellow,13,,,10.75,430.0,2021-05-28
2021-05-28 09:20:00-04:00,2021-05-28 13:20:00-04:00,13718.75,13728.75,1,SL Yellow,12,,,10.0,200.0,2021-05-28
2021-05-30 19:00:00-04:00,2021-05-30 21:20:00-04:00,13719.0,13695.5,1,SL Yellow,7,,,-23.5,-470.0,2021-05-30
2021-05-30 21:40:00-04:00,2021-05-31 04:00:00-04:00,13705.25,13690.0,2,SL Yellow,19,,,-15.25,-610.0,2021-05-30
2021-05-31 19:00:00-04:00,2021-05-31 21:20:00-04:00,13681.25,13677.25,1,SL Yellow,7,,,-4.0,-80.0,2021-05-31
2021-05-31 21:40:00-04:00,2021-06-01 07:20:00-04:00,13683.5,13741.25,2,TP Green,29,,,57.75,2310.0,2021-05-31
2021-06-01 19:00:00-04:00,2021-06-02 00:20:00-04:00,13628.0,13637.0,1,SL Yellow,16,,,9.0,180.0,2021-06-01
2021-06-02 00:40:00-04:00,2021-06-02 02:20:00-04:00,13641.0,13636.5,1,SL Yellow,5,,,-4.5,-90.0,2021-06-02
2021-06-02 02:40:00-04:00,2021-06-02 03:20:00-04:00,13642.75,13628.5,2,SL Yellow,2,,,-14.25,-570.0,2021-06-02
2021-06-02 19:00:00-04:00,2021-06-02 22:20:00-04:00,13676.0,13683.0,1,SL Yellow,10,,,7.0,140.0,2021-06-02
2021-06-02 22:40:00-04:00,2021-06-03 02:00:00-04:00,13690.75,13681.25,1,SL Yellow,10,,,-9.5,-190.0,2021-06-02
2021-06-03 19:00:00-04:00,2021-06-03 20:00:00-04:00,13520.0,13477.75,2,SL Yellow,3,,,-42.25,-1690.0,2021-06-03
2021-06-03 20:40:00-04:00,2021-06-04 01:40:00-04:00,13489.5,13503.25,1,SL Yellow,15,,,13.75,275.0,2021-06-03
2021-06-04 02:00:00-04:00,2021-06-04 06:20:00-04:00,13509.0,13517.75,1,SL Yellow,13,,,8.75,175.0,2021-06-04
2021-06-06 19:00:00-04:00,2021-06-06 20:20:00-04:00,13776.0,13751.5,1,SL Yellow,4,,,-24.5,-490.0,2021-06-06
2021-06-07 08:20:00-04:00,2021-06-07 09:00:00-04:00,13768.0,13732.25,2,SL Yellow,2,,,-35.75,-1430.0,2021-06-07
2021-06-07 09:40:00-04:00,2021-06-07 19:00:00-04:00,13752.5,13822.0,1,TP Green,26,,,69.5,1390.0,2021-06-07
2021-06-08 19:00:00-04:00,2021-06-09 03:40:00-04:00,13823.0,13816.0,1,SL Yellow,26,,,-7.0,-140.0,2021-06-08
2021-06-09 04:00:00-04:00,2021-06-09 08:00:00-04:00,13830.75,13847.5,2,Force Close,12,,,16.75,670.0,2021-06-09
2021-06-09 19:00:00-04:00,2021-06-10 01:00:00-04:00,13819.5,13818.25,1,SL Yellow,18,,,-1.25,-25.0,2021-06-09
2021-06-10 09:00:00-04:00,2021-06-10 09:40:00-04:00,13825.0,13936.75,2,TP Green,2,,,111.75,4470.0,2021-06-10
2021-06-10 19:00:00-04:00,2021-06-11 02:20:00-04:00,13955.5,13956.25,1,SL Yellow,22,,,0.75,15.0,2021-06-10
2021-06-11 02:40:00-04:00,2021-06-11 07:40:00-04:00,13961.5,13969.5,1,SL Yellow,15,,,8.0,160.0,2021-06-11
2021-06-11 15:40:00-04:00,2021-06-14 02:20:00-04:00,13982.75,14001.5,1,SL Yellow,31,,,18.75,375.0,2021-06-11
2021-06-14 02:40:00-04:00,2021-06-14 03:20:00-04:00,14009.25,14009.25,1,SL Yellow,2,,,0.0,0.0,2021-06-14
2021-06-14 04:20:00-04:00,2021-06-14 08:00:00-04:00,14015.0,14025.0,1,Force Close,11,,,10.0,200.0,2021-06-14
2021-06-14 19:00:00-04:00,2021-06-14 21:40:00-04:00,14111.5,14131.75,1,SL Yellow,8,,,20.25,405.0,2021-06-14
2021-06-14 22:20:00-04:00,2021-06-15 05:40:00-04:00,14136.5,14128.25,1,SL Yellow,22,,,-8.25,-165.0,2021-06-14
2021-06-15 06:40:00-04:00,2021-06-15 08:00:00-04:00,14136.25,14135.75,2,Force Close,4,,,-0.5,-20.0,2021-06-15
2021-06-15 19:00:00-04:00,2021-06-16 07:40:00-04:00,14034.5,14031.25,1,SL Yellow,38,,,-3.25,-65.0,2021-06-15
2021-06-16 08:20:00-04:00,2021-06-16 10:20:00-04:00,14043.0,14069.25,2,SL Yellow,6,,,26.25,1050.0,2021-06-16
2021-06-17 10:20:00-04:00,2021-06-17 12:00:00-04:00,14126.25,14107.0,1,SL Yellow,5,,,-19.25,-385.0,2021-06-17
2021-06-17 19:00:00-04:00,2021-06-18 03:20:00-04:00,14184.5,14185.0,2,SL Yellow,25,,,0.5,20.0,2021-06-17
2021-06-18 05:00:00-04:00,2021-06-18 07:00:00-04:00,14186.75,14151.5,1,SL Yellow,6,,,-35.25,-705.0,2021-06-18
2021-06-20 19:00:00-04:00,2021-06-20 21:40:00-04:00,14034.5,14010.0,2,SL Yellow,8,,,-24.5,-980.0,2021-06-20
2021-06-21 02:00:00-04:00,2021-06-21 07:00:00-04:00,14034.0,14080.5,1,SL Yellow,15,,,46.5,930.0,2021-06-21
2021-06-21 10:40:00-04:00,2021-06-22 00:40:00-04:00,14100.25,14146.75,1,TP Green,40,,,46.5,930.0,2021-06-21
2021-06-22 19:00:00-04:00,2021-06-23 02:00:00-04:00,14275.5,14294.75,1,SL Yellow,21,,,19.25,385.0,2021-06-22
2021-06-23 02:20:00-04:00,2021-06-23 03:20:00-04:00,14297.5,14266.25,1,SL Yellow,3,,,-31.25,-625.0,2021-06-23
2021-06-23 09:20:00-04:00,2021-06-23 10:20:00-04:00,14287.25,14282.25,2,SL Yellow,3,,,-5.0,-200.0,2021-06-23
2021-06-23 19:00:00-04:00,2021-06-24 04:20:00-04:00,14277.25,14343.0,1,TP Green,28,,,65.75,1315.0,2021-06-23
2021-06-24 19:00:00-04:00,2021-06-25 02:00:00-04:00,14359.25,14354.25,1,SL Yellow,21,,,-5.0,-100.0,2021-06-24
2021-06-25 02:20:00-04:00,2021-06-25 07:20:00-04:00,14360.0,14364.75,2,SL Yellow,15,,,4.75,190.0,2021-06-25
2021-06-25 08:20:00-04:00,2021-06-25 09:40:00-04:00,14385.5,14339.25,1,SL Yellow,4,,,-46.25,-925.0,2021-06-25
2021-06-27 19:00:00-04:00,2021-06-27 21:20:00-04:00,14360.25,14334.75,2,SL Yellow,7,,,-25.5,-1020.0,2021-06-27
2021-06-27 21:40:00-04:00,2021-06-28 04:20:00-04:00,14339.5,14363.0,1,SL Yellow,20,,,23.5,470.0,2021-06-27
2021-06-28 04:40:00-04:00,2021-06-28 08:00:00-04:00,14372.75,14381.75,1,Force Close,10,,,9.0,180.0,2021-06-28
2021-06-28 19:00:00-04:00,2021-06-29 04:00:00-04:00,14493.75,14473.5,1,SL Yellow,27,,,-20.25,-405.0,2021-06-28
2021-06-29 05:00:00-04:00,2021-06-29 07:00:00-04:00,14488.75,14494.5,2,SL Yellow,6,,,5.75,230.0,2021-06-29
2021-06-29 09:20:00-04:00,2021-06-29 10:00:00-04:00,14514.5,14490.0,1,SL Yellow,2,,,-24.5,-490.0,2021-06-29
2021-06-29 19:00:00-04:00,2021-06-29 21:40:00-04:00,14582.25,14580.5,2,SL Yellow,8,,,-1.75,-70.0,2021-06-29
2021-06-29 22:00:00-04:00,2021-06-30 01:40:00-04:00,14583.75,14571.5,1,SL Yellow,11,,,-12.25,-245.0,2021-06-29
2021-06-30 02:20:00-04:00,2021-06-30 04:00:00-04:00,14574.75,14560.0,2,SL Yellow,5,,,-14.75,-590.0,2021-06-30
2021-06-30 19:00:00-04:00,2021-06-30 23:20:00-04:00,14559.75,14559.5,1,SL Yellow,13,,,-0.25,-5.0,2021-06-30
2021-06-30 23:40:00-04:00,2021-07-01 04:00:00-04:00,14560.0,14575.75,2,SL Yellow,13,,,15.75,630.0,2021-06-30
2021-07-01 19:00:00-04:00,2021-07-01 21:40:00-04:00,14537.25,14527.25,1,SL Yellow,8,,,-10.0,-200.0,2021-07-01
2021-07-01 22:00:00-04:00,2021-07-02 04:00:00-04:00,14530.0,14557.25,2,SL Yellow,18,,,27.25,1090.0,2021-07-01
2021-07-02 04:20:00-04:00,2021-07-02 08:00:00-04:00,14561.5,14602.5,1,Force Close,11,,,41.0,820.0,2021-07-02
2021-07-04 19:00:00-04:00,2021-07-04 23:20:00-04:00,14716.0,14700.25,1,SL Yellow,13,,,-15.75,-315.0,2021-07-04
2021-07-04 23:40:00-04:00,2021-07-05 02:00:00-04:00,14702.0,14692.5,2,SL Yellow,7,,,-9.5,-380.0,2021-07-04
2021-07-05 02:20:00-04:00,2021-07-05 03:20:00-04:00,14694.5,14681.5,1,SL Yellow,3,,,-13.0,-260.0,2021-07-05
2021-07-05 19:00:00-04:00,2021-07-05 21:00:00-04:00,14708.0,14703.5,2,SL Yellow,6,,,-4.5,-180.0,2021-07-05
2021-07-06 05:00:00-04:00,2021-07-06 08:00:00-04:00,14710.25,14730.25,1,Force Close,9,,,20.0,400.0,2021-07-06
2021-07-06 19:00:00-04:00,2021-07-07 02:20:00-04:00,14766.5,14774.5,1,SL Yellow,22,,,8.0,160.0,2021-07-06
2021-07-07 02:40:00-04:00,2021-07-07 04:40:00-04:00,14783.25,14830.5,1,SL Yellow,6,,,47.25,945.0,2021-07-07
2021-07-07 05:00:00-04:00,2021-07-07 08:00:00-04:00,14839.5,14865.25,1,Force Close,9,,,25.75,515.0,2021-07-07
2021-07-07 19:00:00-04:00,2021-07-07 21:40:00-04:00,14812.0,14790.25,1,SL Yellow,8,,,-21.75,-435.0,2021-07-07
2021-07-08 19:00:00-04:00,2021-07-08 20:40:00-04:00,14698.75,14667.25,2,SL Yellow,5,,,-31.5,-1260.0,2021-07-08
2021-07-08 21:20:00-04:00,2021-07-09 05:40:00-04:00,14676.5,14702.0,1,SL Yellow,25,,,25.5,510.0,2021-07-08
2021-07-09 07:00:00-04:00,2021-07-09 08:00:00-04:00,14711.5,14725.0,1,Force Close,3,,,13.5,270.0,2021-07-09
2021-07-11 19:00:00-04:00,2021-07-11 21:20:00-04:00,14825.5,14806.75,1,SL Yellow,7,,,-18.75,-375.0,2021-07-11
2021-07-12 02:20:00-04:00,2021-07-12 03:40:00-04:00,14821.0,14791.5,2,SL Yellow,4,,,-29.5,-1180.0,2021-07-12
2021-07-12 04:00:00-04:00,2021-07-12 06:00:00-04:00,14823.0,14825.0,1,SL Yellow,6,,,2.0,40.0,2021-07-12
2021-07-12 19:00:00-04:00,2021-07-13 02:00:00-04:00,14872.75,14859.0,1,SL Yellow,21,,,-13.75,-275.0,2021-07-12
2021-07-13 04:20:00-04:00,2021-07-13 08:00:00-04:00,14876.25,14915.25,2,Force Close,11,,,39.0,1560.0,2021-07-13
2021-07-13 19:00:00-04:00,2021-07-14 01:40:00-04:00,14872.0,14855.75,1,SL Yellow,20,,,-16.25,-325.0,2021-07-13
2021-07-14 02:20:00-04:00,2021-07-14 08:00:00-04:00,14880.0,14932.25,2,Force Close,17,,,52.25,2090.0,2021-07-14
2021-07-14 19:00:00-04:00,2021-07-15 06:00:00-04:00,14901.25,14916.0,1,SL Yellow,33,,,14.75,295.0,2021-07-14
2021-07-15 19:00:00-04:00,2021-07-16 04:20:00-04:00,14774.25,14785.25,1,SL Yellow,28,,,11.0,220.0,2021-07-15
2021-07-16 04:40:00-04:00,2021-07-16 08:00:00-04:00,14797.25,14824.75,1,Force Close,10,,,27.5,550.0,2021-07-16
2021-07-18 19:00:00-04:00,2021-07-18 21:40:00-04:00,14654.0,14621.0,1,SL Yellow,8,,,-33.0,-660.0,2021-07-18
2021-07-18 22:20:00-04:00,2021-07-19 03:20:00-04:00,14626.5,14631.5,2,SL Yellow,15,,,5.0,200.0,2021-07-18
2021-07-19 03:40:00-04:00,2021-07-19 04:40:00-04:00,14644.0,14609.5,1,SL Yellow,3,,,-34.5,-690.0,2021-07-19
2021-07-19 19:00:00-04:00,2021-07-19 23:20:00-04:00,14587.0,14598.0,2,SL Yellow,13,,,11.0,440.0,2021-07-19
2021-07-20 01:40:00-04:00,2021-07-20 03:40:00-04:00,14612.75,14600.25,1,SL Yellow,6,,,-12.5,-250.0,2021-07-20
2021-07-20 04:00:00-04:00,2021-07-20 08:00:00-04:00,14615.5,14598.5,2,Force Close,12,,,-17.0,-680.0,2021-07-20
2021-07-20 19:00:00-04:00,2021-07-20 22:00:00-04:00,14742.0,14718.0,1,SL Yellow,9,,,-24.0,-480.0,2021-07-20
2021-07-21 02:00:00-04:00,2021-07-21 06:00:00-04:00,14724.5,14723.25,2,SL Yellow,12,,,-1.25,-50.0,2021-07-21
2021-07-21 06:20:00-04:00,2021-07-21 07:20:00-04:00,14727.25,14692.0,1,SL Yellow,3,,,-35.25,-705.0,2021-07-21
2021-07-21 19:00:00-04:00,2021-07-22 04:00:00-04:00,14833.75,14855.75,2,SL Yellow,27,,,22.0,880.0,2021-07-21
2021-07-22 09:20:00-04:00,2021-07-22 12:00:00-04:00,14871.5,14868.5,1,SL Yellow,8,,,-3.0,-60.0,2021-07-22
2021-07-22 13:00:00-04:00,2021-07-22 20:20:00-04:00,14903.75,14981.0,2,TP Green,20,,,77.25,3090.0,2021-07-22
2021-07-25 19:00:00-04:00,2021-07-25 20:20:00-04:00,15114.75,15104.25,1,SL Yellow,4,,,-10.5,-210.0,2021-07-25
2021-07-26 10:20:00-04:00,2021-07-26 12:20:00-04:00,15117.75,15092.25,2,SL Yellow,6,,,-25.5,-1020.0,2021-07-26
2021-07-26 13:00:00-04:00,2021-07-26 21:00:00-04:00,15113.25,15100.75,1,SL Yellow,22,,,-12.5,-250.0,2021-07-26
2021-07-26 21:20:00-04:00,2021-07-27 03:00:00-04:00,15110.25,15077.0,2,SL Yellow,17,,,-33.25,-1330.0,2021-07-26
2021-07-27 05:20:00-04:00,2021-07-27 08:00:00-04:00,15099.25,15109.25,1,SL Yellow,8,,,10.0,200.0,2021-07-27
2021-07-27 19:00:00-04:00,2021-07-28 00:20:00-04:00,14921.25,14913.5,1,SL Yellow,16,,,-7.75,-155.0,2021-07-27
2021-07-28 01:20:00-04:00,2021-07-28 06:00:00-04:00,14917.25,14962.25,2,SL Yellow,14,,,45.0,1800.0,2021-07-28
2021-07-28 06:40:00-04:00,2021-07-28 08:00:00-04:00,14972.0,14997.0,1,Force Close,4,,,25.0,500.0,2021-07-28
2021-07-28 19:00:00-04:00,2021-07-28 21:40:00-04:00,14977.5,14952.5,1,SL Yellow,8,,,-25.0,-500.0,2021-07-28
2021-07-28 22:20:00-04:00,2021-07-29 06:40:00-04:00,14967.75,14973.5,2,SL Yellow,25,,,5.75,230.0,2021-07-28
2021-07-29 07:40:00-04:00,2021-07-29 08:00:00-04:00,14994.75,15003.5,1,Force Close,1,,,8.75,175.0,2021-07-29
2021-07-29 19:00:00-04:00,2021-07-29 20:20:00-04:00,14905.25,14847.0,1,SL Yellow,4,,,-58.25,-1165.0,2021-07-29
2021-07-30 04:20:00-04:00,2021-07-30 07:40:00-04:00,14879.75,14871.75,2,SL Yellow,10,,,-8.0,-320.0,2021-07-30
2021-07-30 08:40:00-04:00,2021-07-30 12:40:00-04:00,14876.25,14968.5,1,TP Green,12,,,92.25,1845.0,2021-07-30
2021-08-01 19:00:00-04:00,2021-08-02 06:20:00-04:00,15004.25,15028.0,1,SL Yellow,34,,,23.75,475.0,2021-08-01
2021-08-02 07:40:00-04:00,2021-08-02 08:00:00-04:00,15031.0,15028.5,1,Force Close,1,,,-2.5,-50.0,2021-08-02
2021-08-02 19:00:00-04:00,2021-08-02 21:40:00-04:00,14965.75,14957.0,2,SL Yellow,8,,,-8.75,-350.0,2021-08-02
2021-08-02 23:00:00-04:00,2021-08-03 05:00:00-04:00,14968.25,14966.75,1,SL Yellow,18,,,-1.5,-30.0,2021-08-02
2021-08-03 06:00:00-04:00,2021-08-03 08:00:00-04:00,14980.0,14973.0,2,Force Close,6,,,-7.0,-280.0,2021-08-03
2021-08-03 19:00:00-04:00,2021-08-04 04:00:00-04:00,15032.0,15051.5,1,SL Yellow,27,,,19.5,390.0,2021-08-03
2021-08-04 04:40:00-04:00,2021-08-04 07:20:00-04:00,15055.5,15039.25,1,SL Yellow,8,,,-16.25,-325.0,2021-08-04
2021-08-04 09:20:00-04:00,2021-08-04 10:00:00-04:00,15053.5,15025.0,2,SL Yellow,2,,,-28.5,-1140.0,2021-08-04
2021-08-04 19:00:00-04:00,2021-08-05 02:00:00-04:00,15080.0,15078.75,1,SL Yellow,21,,,-1.25,-25.0,2021-08-04
2021-08-05 03:00:00-04:00,2021-08-05 08:00:00-04:00,15090.75,15103.25,2,Force Close,15,,,12.5,500.0,2021-08-05
2021-08-05 19:00:00-04:00,2021-08-06 02:40:00-04:00,15163.75,15150.5,1,SL Yellow,23,,,-13.25,-265.0,2021-08-05
2021-08-08 19:00:00-04:00,2021-08-09 04:20:00-04:00,15033.0,15097.0,2,TP Green,28,,,64.0,2560.0,2021-08-08
2021-08-09 19:00:00-04:00,2021-08-09 21:40:00-04:00,15119.0,15097.5,1,SL Yellow,8,,,-21.5,-430.0,2021-08-09
2021-08-10 01:20:00-04:00,2021-08-10 08:00:00-04:00,15114.5,15142.25,2,Force Close,20,,,27.75,1110.0,2021-08-10
2021-08-10 19:00:00-04:00,2021-08-11 02:00:00-04:00,15037.25,15037.0,1,SL Yellow,21,,,-0.25,-5.0,2021-08-10
2021-08-11 08:20:00-04:00,2021-08-11 09:40:00-04:00,15079.75,15070.75,2,SL Yellow,4,,,-9.0,-360.0,2021-08-11
2021-08-11 19:00:00-04:00,2021-08-12 01:40:00-04:00,14998.5,14996.25,1,SL Yellow,20,,,-2.25,-45.0,2021-08-11
2021-08-12 02:00:00-04:00,2021-08-12 08:00:00-04:00,15001.5,15026.0,2,Force Close,18,,,24.5,980.0,2021-08-12
2021-08-12 19:00:00-04:00,2021-08-13 05:20:00-04:00,15073.0,15081.25,1,SL Yellow,31,,,8.25,165.0,2021-08-12
2021-08-13 06:00:00-04:00,2021-08-13 07:00:00-04:00,15086.5,15073.75,1,SL Yellow,3,,,-12.75,-255.0,2021-08-13
2021-08-13 08:40:00-04:00,2021-08-13 09:20:00-04:00,15078.75,15072.5,2,SL Yellow,2,,,-6.25,-250.0,2021-08-13
